130.0,220.0
130,220
130,220
130,220
130,220
131,220
131,220
132,220
132,220
132,220
133,219
133,219
133,219
134,219
134,219
134,219
135,218
135,218
135,218
135,217
135,217
135,216
135,216
135,216
135,215
135,215
135,215
135,214
135,214
135,213
135,213
135,213
135,212
135,212
135,212
135,211
135,211
135,210
135,210
135,210
135,209
135,209
135,209
135,208
135,208
135,207
135,207
135,207
135,206
135,206
135,206
135,205
135,205
135,204
135,204
135,204
135,203
135,203
135,203
135,202
135,202
135,201
135,201
135,201
135,200
135,200
135,200
135,199
135,199
135,198
135,198
135,198
135,197
135,197
135,197
135,196
135,196
135,195
135,195
135,195
135,194
135,194
135,194
135,193
135,193
135,192
135,192
135,192
135,191
135,191
135,191
135,190
135,190
135,189
135,189
135,189
135,188
135,188
135,188
135,187
135,187
135,186
135,186
135,186
135,185
135,185
135,185
135,184
135,184
135,183
135,183
135,183
135,182
135,182
135,182
135,181
135,181
135,180
135,180
135,180
135,179
135,179
135,179
135,178
135,178
135,177
135,177
135,177
135,176
135,176
135,176
135,175
135,175
135,174
135,174
135,174
135,173
135,173
135,173
135,172
135,172
135,171
135,171
135,171
135,170
135,170
135,170
135,169
135,169
135,168
135,168
135,168
135,167
135,167
135,167
135,166
135,166
135,165
135,165
135,165
135,164
135,164
135,164
135,163
135,163
135,162
135,162
135,162
135,161
135,161
135,161
135,160
135,160
135,159
135,159
135,159
135,158
135,158
135,158
135,157
135,157
135,156
135,156
135,156
135,155
135,155
135,155
135,154
135,154
135,153
135,153
135,153
135,152
135,152
135,152
135,151
135,151
135,150
135,150
135,150
135,149
135,149
135,149
135,148
135,148
135,147
135,147
135,147
135,146
135,146
135,146
135,145
135,145
135,144
135,144
135,144
135,143
135,143
135,143
135,142
135,142
135,141
135,141
135,141
135,140
135,140
135,140
135,139
135,139
135,138
135,138
135,138
135,137
135,137
135,137
135,136
135,136
135,135
135,135
135,135
135,134
135,134
135,134
135,133
135,133
135,132
135,132
135,132
135,131
135,131
135,131
135,130
135,130
135,129
135,129
135,129
135,128
135,128
135,128
135,127
135,127
135,126
135,126
135,126
135,125
135,125
135,125
135,124
135,124
135,123
135,123
135,123
135,122
135,122
135,122
135,121
135,121
135,120
135,120
135,120
135,119
135,119
135,119
135,118
135,118
135,117
135,117
135,117
135,116
135,116
135,116
135,115
135,115
135,114
135,114
135,114
135,113
135,113
135,113
135,112
135,112
135,111
135,111
135,111
135,110
135,110
135,110
135,109
135,109
135,108
135,108
135,108
135,107
135,107
135,107
135,106
135,106
135,105
135,105
135,105
135,104
135,104
135,104
135,103
135,103
135,102
135,102
135,102
135,101
135,101
135,101
135,100
135,100
135,99
135,99
135,99
135,98
135,98
135,98
135,97
135,97
135,96
135,96
135,96
135,95
135,95
135,95
135,94
135,94
135,93
135,93
135,93
135,92
135,92
135,92
135,91
135,91
135,90
134,90
134,91
134,91
135,91
135,91
135,91
135,92
136,92
136,92
136,92
136,91
136,91
136,91
135,91
135,90
135,90
135,90
135,89
135,89
134,89
134,88
134,88
134,88
134,87
134,87
133,87
133,86
133,86
133,86
133,86
133,85
133,85
132,84
132,84
132,84
133,83
133,83
133,83
133,82
132,82
132,82
132,81
132,81
132,81
132,80
132,80
132,79
132,79
132,79
132,78
132,78
132,78
133,77
133,77
133,77
133,76
133,76
134,76
134,75
134,75
134,75
134,74
134,74
134,73
134,74
134,74
135,74
135,74
135,74
135,73
135,74
135,73
135,73
135,74
135,74
135,74
135,74
135,73
136,73
136,73
136,74
136,74
136,74
136,74
136,74
136,73
136,73
136,74
136,74
136,74
136,73
137,73
137,73
137,74
137,73
137,73
137,73
137,73
138,73
138,73
138,73
138,73
138,73
139,73
139,73
139,73
139,73
139,73
139,73
139,73
140,73
140,73
140,73
141,73
141,73
141,73
141,73
142,73
142,73
142,73
143,73
143,73
143,73
144,73
144,73
145,73
145,73
145,73
146,73
146,73
146,73
147,73
147,73
147,73
148,73
148,73
148,72
148,72
148,72
148,71
148,71
148,71
148,70
148,70
148,69
148,69
148,69
148,68
148,68
148,68
148,67
148,67
148,66
148,66
148,66
148,65
148,65
148,65
148,64
148,64
148,63
148,63
148,63
