4,20.0,350.0,550.0,0.0,30.0
4,20.0,350.0,550.3,0.0,30.0
4,20.0,350.0,550.5999999999999,0.0,30.0
4,20.0,350.0,550.8999999999999,0.0,30.0
4,20.0,350.0,551.1999999999998,0.0,30.0
4,20.0,350.0,551.4999999999998,0.0,30.0
4,20.0,350.0,551.7999999999997,0.0,30.0
4,20.0,350.0,552.0999999999997,0.0,30.0
4,20.0,350.0,552.3999999999996,0.0,30.0
4,20.0,350.0,552.6999999999996,0.0,30.0
4,20.0,350.0,552.9999999999995,0.0,30.0
4,20.0,350.0,553.2999999999995,0.0,30.0
4,20.0,350.0,553.5999999999995,0.0,30.0
4,20.0,350.0,553.8999999999994,0.0,30.0
4,20.0,350.0,554.1999999999994,0.0,30.0
4,20.0,350.0,554.4999999999993,0.0,30.0
4,20.0,350.0,554.7999999999993,0.0,30.0
4,20.0,350.0,555.0999999999992,0.0,30.0
4,20.0,350.0,555.3999999999992,0.0,30.0
4,20.0,350.0,555.6999999999991,0.0,30.0
4,20.0,350.0,555.9999999999991,0.0,30.0
4,20.0,350.0,556.299999999999,0.0,30.0
4,20.0,350.0,556.599999999999,0.0,30.0
4,20.0,350.0,556.899999999999,0.0,30.0
4,20.0,350.0,557.1999999999989,0.0,30.0
4,20.0,350.0,557.4999999999989,0.0,30.0
4,20.0,350.0,557.7999999999988,0.0,30.0
4,20.0,350.0,558.0999999999988,0.0,30.0
4,20.0,350.0,558.3999999999987,0.0,30.0
4,20.0,350.0,558.6999999999987,0.0,30.0
4,20.0,350.0,558.9999999999986,0.0,30.0
4,20.0,350.0,559.2999999999986,0.0,30.0
4,20.0,350.0,559.5999999999985,0.0,30.0
4,20.0,350.0,559.8999999999985,0.0,30.0
4,20.0,350.0,560.1999999999985,0.0,30.0
4,20.0,350.0,560.4999999999984,0.0,30.0
4,20.0,350.0,560.7999999999984,0.0,30.0
4,20.0,350.0,561.0999999999983,0.0,30.0
4,20.0,350.0,561.3999999999983,0.0,30.0
4,20.0,350.0,561.6999999999982,0.0,30.0
4,20.0,350.0,561.9999999999982,0.0,30.0
4,20.0,350.0,562.2999999999981,0.0,30.0
4,20.0,350.0,562.5999999999981,0.0,30.0
4,20.0,350.0,562.899999999998,0.0,30.0
4,20.0,350.0,563.199999999998,0.0,30.0
4,20.0,350.0,563.499999999998,0.0,30.0
4,20.0,350.0,563.7999999999979,0.0,30.0
