0,20.0,100.0,100.0,10.0,0.0
0,20.0,110.0,100.0,10.0,0.0
0,20.0,120.0,100.0,10.0,0.0
0,20.0,130.0,100.0,10.0,0.0
0,20.0,140.0,100.0,10.0,0.0
0,20.0,150.0,100.0,10.0,0.0
0,20.0,160.0,100.0,10.0,0.0
0,20.0,170.0,100.0,10.0,0.0
0,20.0,180.0,100.0,10.0,0.0
0,20.0,170.0,100.0,-10.0,0.0
0,20.0,160.0,100.0,-10.0,0.0
0,20.0,150.0,100.0,-10.0,0.0
0,20.0,140.0,100.0,-10.0,0.0
0,20.0,130.0,100.0,-10.0,0.0
0,20.0,120.0,100.0,-10.0,0.0
0,20.0,110.0,100.0,-10.0,0.0
0,20.0,100.0,100.0,-10.0,0.0
0,20.0,90.0,100.0,-10.0,0.0
0,20.0,80.0,100.0,-10.0,0.0
0,20.0,70.0,100.0,-10.0,0.0
0,20.0,60.0,100.0,-10.0,0.0
0,20.0,50.0,100.0,-10.0,0.0
0,20.0,40.0,100.0,-10.0,0.0
0,20.0,30.0,100.0,-10.0,0.0
0,20.0,20.0,100.0,-10.0,0.0
0,20.0,10.0,100.0,-10.0,0.0
0,20.0,0.0,100.0,-10.0,0.0
0,20.0,-10.0,100.0,-10.0,0.0
0,20.0,0.0,100.0,10.0,0.0
0,20.0,10.0,100.0,10.0,0.0
0,20.0,20.0,100.0,10.0,0.0
0,20.0,30.0,100.0,10.0,0.0
0,20.0,40.0,100.0,10.0,0.0
0,20.0,50.0,100.0,10.0,0.0
0,20.0,60.0,100.0,10.0,0.0
0,20.0,70.0,100.0,10.0,0.0
0,20.0,80.0,100.0,10.0,0.0
0,20.0,90.0,100.0,10.0,0.0
0,20.0,100.0,100.0,10.0,0.0
0,20.0,110.0,100.0,10.0,0.0
0,20.0,120.0,100.0,10.0,0.0
0,20.0,130.0,100.0,10.0,0.0
0,20.0,140.0,100.0,10.0,0.0
0,20.0,150.0,100.0,10.0,0.0
0,20.0,160.0,100.0,10.0,0.0
0,20.0,170.0,100.0,10.0,0.0
0,20.0,180.0,100.0,10.0,0.0
0,20.0,190.0,100.0,10.0,0.0
0,20.0,200.0,100.0,10.0,0.0
0,20.0,210.0,100.0,10.0,0.0
0,20.0,220.0,100.0,10.0,0.0
0,20.0,230.0,100.0,10.0,0.0
0,20.0,240.0,100.0,10.0,0.0
0,20.0,250.0,100.0,10.0,0.0
0,20.0,260.0,100.0,10.0,0.0
0,20.0,270.0,100.0,10.0,0.0
0,20.0,280.0,100.0,10.0,0.0
0,20.0,290.0,100.0,10.0,0.0
0,20.0,300.0,100.0,10.0,0.0
0,20.0,310.0,100.0,10.0,0.0
0,20.0,320.0,100.0,10.0,0.0
0,20.0,330.0,100.0,10.0,0.0
0,20.0,340.0,100.0,10.0,0.0
0,20.0,350.0,100.0,10.0,0.0
0,20.0,360.0,100.0,10.0,0.0
0,20.0,370.0,100.0,10.0,0.0
0,20.0,380.0,100.0,10.0,0.0
0,20.0,390.0,100.0,10.0,0.0
0,20.0,400.0,100.0,10.0,0.0
0,20.0,410.0,100.0,10.0,0.0
0,20.0,420.0,100.0,10.0,0.0
0,20.0,430.0,100.0,10.0,0.0
0,20.0,440.0,100.0,10.0,0.0
0,20.0,450.0,100.0,10.0,0.0
0,20.0,460.0,100.0,10.0,0.0
0,20.0,470.0,100.0,10.0,0.0
0,20.0,480.0,100.0,10.0,0.0
0,20.0,490.0,100.0,10.0,0.0
0,20.0,500.0,100.0,10.0,0.0
0,20.0,510.0,100.0,10.0,0.0
0,20.0,520.0,100.0,10.0,0.0
0,20.0,530.0,100.0,10.0,0.0
0,20.0,540.0,100.0,10.0,0.0
0,20.0,530.0,100.0,-10.0,0.0
0,20.0,520.0,100.0,-10.0,0.0
0,20.0,510.0,100.0,-10.0,0.0
0,20.0,500.0,100.0,-10.0,0.0
0,20.0,490.0,100.0,-10.0,0.0
0,20.0,480.0,100.0,-10.0,0.0
0,20.0,470.0,100.0,-10.0,0.0
0,20.0,460.0,100.0,-10.0,0.0
0,20.0,450.0,100.0,-10.0,0.0
0,20.0,440.0,100.0,-10.0,0.0
0,20.0,430.0,100.0,-10.0,0.0
0,20.0,420.0,100.0,-10.0,0.0
0,20.0,410.0,100.0,-10.0,0.0
0,20.0,400.0,100.0,-10.0,0.0
0,20.0,390.0,100.0,-10.0,0.0
0,20.0,380.0,100.0,-10.0,0.0
0,20.0,370.0,100.0,-10.0,0.0
0,20.0,360.0,100.0,-10.0,0.0
0,20.0,350.0,100.0,-10.0,0.0
0,20.0,340.0,100.0,-10.0,0.0
0,20.0,330.0,100.0,-10.0,0.0
0,20.0,320.0,100.0,-10.0,0.0
0,20.0,310.0,100.0,-10.0,0.0
0,20.0,300.0,100.0,-10.0,0.0
0,20.0,290.0,100.0,-10.0,0.0
0,20.0,280.0,100.0,-10.0,0.0
0,20.0,270.0,100.0,-10.0,0.0
0,20.0,260.0,100.0,-10.0,0.0
0,20.0,250.0,100.0,-10.0,0.0
0,20.0,240.0,100.0,-10.0,0.0
0,20.0,230.0,100.0,-10.0,0.0
0,20.0,220.0,100.0,-10.0,0.0
0,20.0,210.0,100.0,-10.0,0.0
0,20.0,200.0,100.0,-10.0,0.0
0,20.0,190.0,100.0,-10.0,0.0
0,20.0,180.0,100.0,-10.0,0.0
0,20.0,170.0,100.0,-10.0,0.0
0,20.0,160.0,100.0,-10.0,0.0
0,20.0,150.0,100.0,-10.0,0.0
0,20.0,140.0,100.0,-10.0,0.0
0,20.0,130.0,100.0,-10.0,0.0
0,20.0,120.0,100.0,-10.0,0.0
0,20.0,110.0,100.0,-10.0,0.0
0,20.0,100.0,100.0,-10.0,0.0
0,20.0,90.0,100.0,-10.0,0.0
0,20.0,80.0,100.0,-10.0,0.0
0,20.0,70.0,100.0,-10.0,0.0
0,20.0,60.0,100.0,-10.0,0.0
0,20.0,50.0,100.0,-10.0,0.0
0,20.0,40.0,100.0,-10.0,0.0
0,20.0,30.0,100.0,-10.0,0.0
0,20.0,20.0,100.0,-10.0,0.0
0,20.0,10.0,100.0,-10.0,0.0
0,20.0,0.0,100.0,-10.0,0.0
0,20.0,-10.0,100.0,-10.0,0.0
0,20.0,0.0,100.0,10.0,0.0
0,20.0,10.0,100.0,10.0,0.0
0,20.0,20.0,100.0,10.0,0.0
0,20.0,30.0,100.0,10.0,0.0
0,20.0,40.0,100.0,10.0,0.0
0,20.0,50.0,100.0,10.0,0.0
0,20.0,60.0,100.0,10.0,0.0
0,20.0,70.0,100.0,10.0,0.0
0,20.0,80.0,100.0,10.0,0.0
0,20.0,90.0,100.0,10.0,0.0
0,20.0,100.0,100.0,10.0,0.0
